accommodates,bedrooms,beds,bathrooms,room_type,property_type,review_scores_rating,review_scores_cleanliness,review_scores_location,review_scores_value,number_of_reviews,reviews_per_month,latitude,longitude,location,price_clean,has_reviews
4,2,3,1.0,Entire home/apt,Entire rental unit,4.98,4.96,4.98,4.81,54,3.2,45.43217203765152,12.35479780133766,Venice,146,1
7,2,4,2.0,Entire home/apt,Entire condo,4.8,5.0,4.9,4.8,10,0.59,45.45969,12.35826,Venice,160,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.94,4.91,4.97,4.5,34,2.11,45.44658757894911,12.33270846604928,Venice,132,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.98,4.93,4.84,4.89,56,3.44,45.4918051,12.2441248,Venice,101,1
4,1,1,1.0,Entire home/apt,Entire home,4.48,4.38,4.81,4.43,21,1.69,45.44183865900607,12.33403116817429,Venice,150,1
6,3,4,2.0,Entire home/apt,Entire rental unit,4.8,4.7,4.8,4.4,10,0.61,45.43337326112772,12.314112109863858,Venice,280,1
4,2,2,1.0,Entire home/apt,Entire rental unit,4.83,4.92,4.92,4.5,12,0.74,45.43362,12.32822,Venice,279,1
2,1,0,1.0,Entire home/apt,Entire rental unit,4.74,4.78,4.88,4.61,72,4.38,45.43172190144446,12.35713290396794,Venice,90,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.75,4.77,4.93,4.63,57,3.64,45.43172029999999,12.3539876,Venice,119,1
6,3,3,2.0,Entire home/apt,Entire rental unit,4.92,4.85,4.87,4.87,39,2.67,45.4361449,12.3284856,Venice,226,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.86,4.81,4.9,4.62,21,1.24,45.42496,12.33708,Venice,100,1
1,1,1,1.0,Private room,Room in hotel,5.0,5.0,5.0,5.0,3,0.22,45.50145,12.33125,Venice,251,1
6,2,3,2.0,Entire home/apt,Entire rental unit,4.87,4.87,4.85,4.75,61,3.64,45.44027,12.32923,Venice,291,1
3,1,1,1.0,Private room,Room in hotel,5.0,5.0,5.0,5.0,4,0.43,45.50233328842527,12.33121166417555,Venice,278,1
6,2,4,1.0,Entire home/apt,Entire rental unit,4.0,5.0,4.0,3.5,2,0.12,45.48383,12.23856,Venice,146,1
2,0,1,1.0,Entire home/apt,Entire vacation home,4.75,4.77,4.82,4.57,83,5.01,45.4427058,12.3368921,Venice,128,1
3,1,1,1.0,Entire home/apt,Entire vacation home,4.71,5.0,5.0,4.86,7,0.62,45.44710078432695,12.332127504050732,Venice,112,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.85,4.77,5.0,4.69,13,0.82,45.43015,12.32618,Venice,214,1
4,1,2,1.0,Entire home/apt,Entire condo,4.94,5.0,4.84,4.81,32,2.15,45.39679,12.36021,Venice,111,1
5,3,4,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.83,12,0.75,45.44138,12.3376,Venice,363,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.91,4.78,4.84,4.78,32,1.94,45.44529472699458,12.32817438836058,Venice,148,1
3,3,3,1.0,Entire home/apt,Entire rental unit,4.7,4.4,4.8,4.4,20,1.19,45.43369742335378,12.35744521665496,Venice,326,1
2,1,0,1.0,Private room,Private room in rental unit,4.79,4.87,4.97,4.82,39,2.32,45.43612586709431,12.328111267211913,Venice,150,1
3,1,2,2.0,Private room,Private room in home,4.08,3.88,4.79,4.08,24,1.43,45.44335,12.32766,Venice,130,1
3,1,0,1.0,Entire home/apt,Entire rental unit,4.83,4.86,4.93,4.7,88,5.37,45.43614092402607,12.328089809539792,Venice,190,1
5,3,4,1.0,Entire home/apt,Entire rental unit,5.0,5.0,4.93,5.0,15,0.9,45.49151,12.23053,Venice,107,1
2,0,1,0.0,Entire home/apt,Entire rental unit,4.77,4.94,4.92,4.72,53,3.22,45.43238667208323,12.351030650926216,Venice,138,1
5,1,2,1.0,Entire home/apt,Entire rental unit,4.78,4.84,4.53,4.78,32,1.96,45.5034794,12.2640112,Venice,72,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.0,5.0,5.0,4.0,1,0.08,45.44264,12.33025,Venice,216,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.94,5.0,4.89,4.83,18,1.19,45.4918051,12.2441248,Venice,101,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,4.93,4.73,4.8,15,0.92,45.42784530433514,12.318702566270442,Venice,180,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.98,4.98,4.95,4.92,107,6.99,45.4376096265076,12.328596711158752,Venice,280,1
2,1,2,1.5,Private room,Private room in rental unit,4.88,4.88,4.88,4.88,93,5.58,45.48170761808039,12.23524962626523,Venice,48,1
2,1,0,1.0,Private room,Private room in nature lodge,4.96,4.97,4.91,4.92,75,4.69,45.51256,12.29252,Venice,85,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.85,4.81,4.98,4.81,52,3.15,45.4361449,12.3284856,Venice,104,1
4,2,2,2.0,Entire home/apt,Entire home,5.0,5.0,5.0,5.0,1,0.06,45.52003560096699,12.205115104237027,Venice,70,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.82,4.86,4.94,4.75,65,4.13,45.434851362795385,12.331185229594285,Venice,194,1
4,1,2,1.0,Private room,Private room in rental unit,4.49,4.51,4.49,4.35,43,2.57,45.485991,12.2346938,Venice,42,1
2,1,0,1.0,Private room,Private room in bed and breakfast,4.97,4.94,4.89,4.96,89,5.52,45.51256,12.29252,Venice,94,1
10,4,9,2.0,Entire home/apt,Entire rental unit,4.8,4.88,4.83,4.83,40,2.42,45.4937436,12.2611902,Venice,122,1
3,1,3,1.0,Entire home/apt,Entire rental unit,4.81,4.69,4.78,4.61,36,2.48,45.43308234799929,12.359244637191296,Venice,101,1
5,3,0,1.0,Entire home/apt,Entire condo,4.92,4.93,4.81,4.89,72,4.42,45.4756001,12.2266208,Venice,118,1
4,2,4,1.0,Entire home/apt,Entire rental unit,4.87,4.87,4.95,4.65,55,3.37,45.4350785,12.345016,Venice,178,1
2,1,0,1.0,Private room,Private room in bed and breakfast,5.0,5.0,5.0,5.0,6,0.38,45.51256350000001,12.2925198,Venice,99,1
2,1,0,1.0,Private room,Private room in bed and breakfast,4.86,4.93,4.89,4.86,28,1.71,45.51256350000001,12.2925198,Venice,108,1
4,1,2,1.0,Entire home/apt,Entire condo,5.0,5.0,5.0,5.0,9,0.57,45.492361653841,12.24414625767213,Venice,105,1
2,1,0,1.0,Private room,Private room in rental unit,4.86,4.93,4.85,4.86,72,4.42,45.4826949,12.2367964,Venice,63,1
2,1,0,1.5,Private room,Private room in rental unit,4.86,4.9,4.83,4.76,71,4.35,45.48274374771478,12.236815877258778,Venice,46,1
6,2,4,2.0,Entire home/apt,Entire home,0.0,0.0,0.0,0.0,0,0.0,45.44042,12.32958,Venice,843,0
2,1,1,2.0,Private room,Private room in rental unit,4.17,4.0,4.5,3.83,6,0.53,45.4921431,12.2360525,Venice,78,1
5,2,4,2.0,Entire home/apt,Entire rental unit,4.89,4.78,4.85,4.87,46,2.99,45.4858474,12.2330072,Venice,153,1
4,2,3,1.0,Entire home/apt,Entire condo,4.57,4.71,5.0,4.29,7,0.43,45.43198718393209,12.332412238623052,Venice,800,1
4,1,2,2.0,Private room,Private room in home,4.14,4.36,4.64,3.79,14,0.91,45.44027,12.32637,Venice,121,1
2,1,1,1.0,Private room,Private room in bed and breakfast,0.0,0.0,0.0,0.0,0,0.0,45.43667519355745,12.335093880487058,Venice,112,0
4,2,3,1.0,Entire home/apt,Entire rental unit,4.71,4.83,4.83,4.63,24,1.74,45.42067,12.37718,Venice,105,1
6,3,0,1.0,Entire home/apt,Entire rental unit,4.96,4.96,4.83,4.78,23,1.59,45.4402693,12.3394964,Venice,214,1
2,1,0,1.0,Entire home/apt,Entire rental unit,4.71,4.58,4.96,4.75,24,1.67,45.4307087,12.3561135,Venice,110,1
3,2,2,2.0,Entire home/apt,Entire condo,4.91,4.91,4.85,4.82,55,3.48,45.4461844,12.3262306,Venice,224,1
3,2,2,1.0,Private room,Private room in rental unit,4.67,4.76,4.55,4.52,33,2.29,45.484627375698366,12.237524288765272,Venice,67,1
1,1,1,1.0,Private room,Private room in rental unit,4.33,4.0,4.0,3.67,3,0.19,45.48245190000001,12.2378596,Venice,65,1
2,1,1,1.0,Private room,Private room in rental unit,4.77,4.83,4.6,4.75,52,3.45,45.48300328105687,12.236157079968642,Venice,65,1
2,1,2,1.0,Private room,Private room in condo,0.0,0.0,0.0,0.0,0,0.0,45.433457,12.3360541,Venice,272,0
2,1,0,1.0,Entire home/apt,Entire home,4.85,4.96,4.87,4.74,47,2.89,45.43212,12.35536,Venice,131,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.96,4.92,4.84,4.88,51,3.19,45.5116682,12.2033526,Venice,79,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.95,4.93,4.81,4.9,73,4.49,45.51225419279076,12.204362699769296,Venice,72,1
2,1,2,1.0,Entire home/apt,Entire rental unit,4.56,4.81,4.81,4.31,16,1.01,45.4282189,12.3202931,Venice,141,1
6,3,4,3.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,2,0.16,45.4363080447437,12.346448790169388,Venice,1587,1
4,1,2,1.0,Entire home/apt,Entire rental unit,4.73,4.63,4.88,4.38,40,2.45,45.435,12.3187995,Venice,114,1
4,2,3,2.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,10,0.68,45.43373,12.3321,Venice,313,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.94,4.88,4.94,4.71,17,1.06,45.44214,12.33729,Venice,208,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.89,9,0.55,45.44214,12.33731,Venice,191,1
6,2,6,2.0,Entire home/apt,Entire rental unit,4.73,4.8,4.88,4.76,41,2.69,45.4351862,12.3478234,Venice,112,1
5,1,3,1.0,Entire home/apt,Entire rental unit,4.98,4.95,4.95,4.92,153,9.54,45.4337251,12.3228205,Venice,336,1
4,2,0,1.0,Entire home/apt,Entire rental unit,5.0,5.0,4.98,4.84,43,2.69,45.43761672487504,12.33939808074107,Venice,248,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.21,4.63,4.74,4.16,19,1.19,45.44684,12.32559,Venice,133,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.92,53,3.4,45.4363875,12.3355487,Venice,189,1
6,2,4,3.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,5.0,6,0.42,45.4009398,12.3629259,Venice,254,1
2,0,1,1.5,Private room,Private room in rental unit,4.92,4.88,4.92,4.87,52,3.4,45.481815,12.2353384,Venice,54,1
4,1,3,1.0,Private room,Private room in rental unit,4.0,4.25,4.0,3.75,4,1.88,45.48588102079911,12.246365087272055,Venice,61,1
2,1,1,1.0,Private room,Private room in rental unit,4.0,4.5,4.5,4.0,2,1.11,45.48652198159327,12.242890716573063,Venice,44,1
2,1,0,1.0,Private room,Private room in rental unit,4.08,4.42,4.58,4.17,12,0.79,45.48676,12.23487,Venice,46,1
3,1,1,1.0,Entire home/apt,Entire rental unit,4.98,5.0,4.93,4.87,46,2.96,45.43484319338934,12.347919590583553,Venice,148,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.75,4.67,5.0,4.67,12,1.02,45.41429,12.3682,Venice,124,1
2,1,1,0.5,Private room,Private room in guesthouse,4.62,4.54,4.54,4.54,13,0.93,45.4422241,12.3389352,Venice,124,1
2,1,1,1.0,Entire home/apt,Entire guest suite,4.83,4.88,4.92,4.75,52,3.25,45.43942,12.3452,Venice,122,1
3,1,2,1.0,Entire home/apt,Entire rental unit,4.62,4.68,4.89,4.48,63,4.27,45.43401490000001,12.3354172,Venice,167,1
5,2,4,1.0,Entire home/apt,Entire rental unit,4.96,4.9,4.9,4.88,49,3.09,45.44529477260601,12.327737606745902,Venice,154,1
2,1,1,1.0,Entire home/apt,Entire rental unit,5.0,5.0,5.0,4.73,11,0.7,45.43226804405113,12.331204488873482,Venice,209,1
2,1,1,1.0,Private room,Private room in rental unit,4.5,4.37,4.63,4.54,46,2.86,45.48483,12.2309,Venice,53,1
2,1,2,1.0,Entire home/apt,Entire rental unit,0.0,0.0,0.0,0.0,0,0.0,45.44414173930919,12.32552646206431,Venice,89,0
2,1,1,1.0,Entire home/apt,Entire rental unit,4.92,4.87,4.94,4.79,52,3.74,45.42626924815039,12.36209649592638,Venice,82,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.57,4.57,5.0,4.33,21,1.33,45.4375209,12.3303909,Venice,122,1
4,1,2,1.0,Entire home/apt,Entire rental unit,5.0,4.5,5.0,5.0,2,0.13,45.44616,12.32622,Venice,144,1
4,1,0,1.0,Entire home/apt,Entire condo,4.93,4.87,4.93,4.6,15,1.18,45.4329751311297,12.352906006745892,Venice,170,1
4,2,3,1.0,Entire home/apt,Entire rental unit,4.97,5.0,4.89,4.94,87,5.96,45.4977129,12.2673862,Venice,79,1
4,2,2,2.0,Private room,Private room in bed and breakfast,0.0,0.0,0.0,0.0,0,0.0,45.43756553586274,12.337862718385296,Venice,651,0
4,2,2,1.0,Private room,Private room in bed and breakfast,5.0,5.0,5.0,5.0,2,0.19,45.43757,12.33787,Venice,435,1
4,2,5,1.0,Entire home/apt,Entire rental unit,5.0,4.67,5.0,4.83,6,0.41,45.41243008930881,12.368527406099028,Venice,143,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.87,4.78,4.93,4.72,46,3.16,45.44330084046465,12.337076229565236,Venice,126,1
2,1,1,1.0,Entire home/apt,Entire rental unit,4.98,4.99,4.99,4.94,99,6.21,45.43677606883493,12.339850335057069,Venice,148,1
5,2,4,1.0,Entire home/apt,Entire rental unit,4.87,4.88,4.65,4.8,105,6.83,45.48279,12.22527,Venice,102,1
6,2,4,1.0,Entire home/apt,Entire rental unit,4.9,4.91,4.73,4.84,70,5.26,45.4792460068995,12.21836337786445,Venice,99,1
5,3,3,2.0,Entire home/apt,Entire home,4.97,5.0,4.92,4.97,39,2.59,45.43242,12.35111,Venice,190,1
4,2,2,1.0,Entire home/apt,Entire condo,4.79,4.8,4.59,4.62,103,6.59,45.48699372350226,12.231610443930617,Venice,62,1
